#,offset_hex,ctrl,size,original_en,traducao_pt,skip
4882,0x0A2900,03,37,"have enough of a
PERSONAL BRAND
yet.","uma MARCA
PESSOAL
forte ainda.",0
4883,0x0A2926,03,36,"What if we
did... more of
the same?","E se fizesse...
mais
do mesmo?",0
4884,0x0A294B,03,47,"I think that's a
good idea. Glad
we can agree.","Acho ótima
ideia. Bom que
concordamos.",0
4885,0x0A297B,03,50,"GREAT WORK! Those
tags have created
quite a buzz!","BOM TRAMPO! As
tags geraram um
baita burburinho",0
4886,0x0A29AE,03,42,"I'm still
preparing for the
show tomorrow","Ainda tô
preparando o
show de amanhã",0
4887,0x0A29D9,03,43,"but your work is
done. Come back
tomorrow.","mas seu trampo
foi feito.
Volta amanhã.",0
4888,0x0A2A05,03,49,"Hopefully we'll
have a big crowd
and make MONEY.","Espero que tenha
uma multidão e
GRANA boa.",0
4889,0x0A2A37,03,42,"Spray some tags
on the walls
around here!","Picha umas tags
nos muros
da área!",0
4890,0x0A2A62,03,43,"Press > when
next to a WALL
with an ARROW.","Aperte > perto
de um MURO
com SETA.",0
4891,0x0A2A8E,03,44,"You've gotta be
FAMOUS to get a
good crowd.","Precisa ser
FAMOSO pra ter
uma multidão.",0
4892,0x0A2ABB,03,40,"Let me know
after you paint
everything.","Me avisa
quando pintar
tudo.",0
4893,0x0A2AE4,03,39,"You have $74$
more paintings
to do for","Faltam $74$
pinturas pra
fazer pra",0
4894,0x0A2B0C,03,42,"tomorrow. It's
kind of a
repetitive task.","amanhã. É meio
uma tarefa
repetitiva.",0
4895,0x0A2B37,03,44,"I actually know
a guy who runs a
factory...","Conheço um cara
que toca uma
fábrica...",0
4896,0x0A2B64,03,43,"They can crank
out stuff like
this easily!","Eles fazem isso
daí fácil,
em série!",0
4897,0x0A2B90,03,38,"You already came
up with the
CONCEPT.","Você já
inventou o
CONCEITO.",0
4898,0x0A2BB7,03,45,"Why should YOU
have to do the
paintings too?","Por que VOCÊ
tem que fazer
as pinturas?",0
4899,0x0A2BE5,03,42,"Still plugging
away, huh? I
don't get why","Continua
ralando, hein?
Não entendo",0
4900,0x0A2C10,03,47,"you do this to
yourself. Do you
really want to","por que se faz
isso. Você quer
mesmo",0
4901,0x0A2C40,03,38,"paint $74$ more
of these by
tomorrow?","pintar mais $74$
destes até
amanhã?",0
4902,0x0A2C67,03,45,"I'm glad I'm not
going to have to
watch you ","Que bom que não
vou ter que ver
você",0
4903,0x0A2C95,03,43,"SLAVE AWAY
working on these
boring things.","MOFAR trabalhando
nessas coisas
chatas.",0
4904,0x0A2CC1,03,44,"I'll order some
paintings from
the factory.","Vou encomendar
quadros da
fábrica.",0
4905,0x0A2CEE,03,47,"Nobody will care
that you did all
this work...","Ninguém vai ligar
pro trabalho
que fez...",0
4906,0x0A2D1E,03,35,"It seems we're
all done for
today!","Parece que
terminamos
por hoje!",0
4907,0x0A2D42,03,37,"Come back
tomorrow for the
BIG SHOW!","Volte amanhã
pro GRANDE
ESPETÁCULO!",0
4908,0x0A2D68,02,33,"I know it's hard
to see with the","Difícil ver
com as",0
4909,0x0A2D8A,02,32,"windows boarded
up... but trust","janelas
tampadas... mas",0
4910,0x0A2DAB,02,31,"me...The work is
all stunning.","confie... tudo
bem lindo.",0
4911,0x0A2DCB,02,28,"The windows are
boarded up.","As janelas estão
tampadas.",0
4912,0x0A2DE8,02,34,"It smells like
smoke & chemicals.","Cheira a fumaça
e químicos.",0
4913,0x0A2E0B,02,27,"It's completely
destroyed.","Está totalmente
destruído.",0
4914,0x0A2E27,03,45,"Go away! We are
neutral in this
whole thing!","Saiam! Somos
neutros nessa
história toda!",0
4915,0x0A2E55,02,36,"Stay away from the
door! I'm armed!","Longe da porta!
Estou armado!",0
4916,0x0A2E7A,02,21,"There's no
response.","Não há
resposta.",0
4917,0x0A2E90,03,35,"Someone has
smashed up this
place.","Alguém
destruiu este
lugar.",0
4918,0x0A2EB4,03,31,"This isn't
exactly the
biggest","Não é
exatamente a
maior",0
4919,0x0A2ED4,03,36,"operation we've
got going on
today.","operação que
temos rolando
hoje.",0
4920,0x0A2EF9,03,42,"Let's just say
that the MAWA
chancellor's","Digamos que o
mandato do
chanceler do",0
4921,0x0A2F24,03,49,"term might be a
lot shorter than
expected, haha!","MAWA pode ser
bem mais curto
que o esperado!",0
4922,0x0A2F56,03,46,"Unbelievable...
There's some
sort of uprising","Inacreditável...
Tem um tipo de
revolta",0
4923,0x0A2F85,03,46,"going on today.
We've got some
extra security","rolando hoje.
Temos reforço
de segurança",0
4924,0x0A2FB4,03,32,"around so watch
what you say.
 ","por aí, cuide
do que diz.
 ",0
4925,0x0A2FD5,03,46,"I have to be
honest GIRT... I
think you did a","Vou ser honesto
GIRT... acho
que você fez",0
4926,0x0A3004,03,34,"shoddy job
yesterday. We
have two","trabalho ruim
ontem. Temos
dois",0
4927,0x0A3027,03,43,"suspects and you
pick the one
that ISN'T a","suspeitos e
você pega o
que NÃO é",0
4928,0x0A3053,03,46,"drug dealer? We
had to pick up
the other guy.","traficante? Tive
que pegar o
outro cara.",0
4929,0x0A3082,03,33,"Gotta be sure
the charges
stick.","Tem que firmar
as
acusações.",0
4930,0x0A30A4,03,31,"No more
screw-ups.
Understand?","Sem mais
vacilos.
Entendeu?",0
4931,0x0A30C4,02,31,"Alright, bring
in the suspect!","Beleza, traga
o suspeito!",0
4932,0x0A30E4,03,35,"Wh...Why are you
doing this to
me?","P...Por que
faz isso
comigo?",0
4933,0x0A3108,03,46,"I swear to you I
had nothing to
do with this.","Juro que não
tive nada a
ver com isso.",0
4934,0x0A3137,03,44,"WHERE were you
on the night of
the MURDER!?","ONDE você
estava na noite
do ASSASSINATO!?",0
4935,0x0A3164,02,22,"I...I don't
remember!","N...Não me
lembro!",0
4936,0x0A317B,02,22,"Probably in my
house!","Em casa,
talvez!",0
4937,0x0A3192,02,10,mmmmhm...,hummm...,0
4938,0x0A319D,03,48,"I told you! That
has nothing to
do with murder!","Eu disse! Isso
não tem nada
a ver com isso!",0
4939,0x0A31CE,03,42,"Then why was it
found at the
crime scene?","Então por que
estava na cena
do crime?",0
4940,0x0A31F9,03,37,"It wasn't! THAT
GUY found it
when he","Não estava!
AQUELE achou
quando me",0
4941,0x0A321F,03,25,"searched me
yesterday!
 ","revistou
ontem!
 ",0
4942,0x0A3239,02,30,"Is that right
GIRT? Or is our","É isso GIRT?
Ou nosso",0
4943,0x0A3258,02,29,"little druggie
lying to us!?","drogadinho
está mentindo!?",0
4944,0x0A3276,02,23,"Where was the
CAPSULE?","Onde estava a
CÁPSULA?",0
4945,0x0A328E,02,19,"Noooo! He's
lying!","Nãoooo! Ele
mente!",0
4946,0x0A32A2,03,43,"See!? It has
nothing to do
with the crime.","Viu!? Não tem
nada a ver
com o crime.",0
4947,0x0A32CE,03,41,"What drugs? You
guys have
nothing on me!","Que drogas?
Não têm nada
contra mim!",0
4948,0x0A32F8,03,36,"Does that sound
right to you,
GIRT?","Isso parece
certo pra você,
GIRT?",0
4949,0x0A331D,03,29,"Did you find
drugs on him?
 ","Achou drogas
com ele?
 ",0
4950,0x0A333B,02,31,"See!? How could
you find drugs","Viu!? Como
acharia drogas",0
4951,0x0A335B,02,23,"without
searching me!?","sem me
revistar!?",0
4952,0x0A3373,03,43,"I'll tell you
the truth! I
sold him drugs!","Vou falar a
verdade! Vendi
drogas pra ele!",0
4953,0x0A339F,03,25,"N...NO! I would
never!
 ","N...NÃO! Eu
nunca!
 ",0
4954,0x0A33B9,03,21,"Yes, that's
right!
 ","Sim, isso
mesmo!
 ",0
4955,0x0A33CF,02,31,"...and what do
you have to say","...e o que tem
a dizer",0
4956,0x0A33EF,02,32,"about the DRUGS
you had on you?","sobre as DROGAS
que tinha?",0
4957,0x0A3410,02,32,"GIRT, Let's have
a little chat.","GIRT, vamos
ter um papinho.",0
4958,0x0A3431,03,43,"You're doing
great. As long
as the CAPSULE","Indo bem.
Enquanto a
CÁPSULA ligar",0
4959,0x0A345D,03,43,"ties him to the
scene of the
crime, we can","ele à cena do
crime, podemos
condenar.",0
4960,0x0A3489,03,23,"secure a
conviction.
 ","garantir
condená-lo.
 ",0
4961,0x0A34A1,03,42,"You're doing
great. The only
issue is the","Indo bem. O
único
problema",0
4962,0x0A34CC,03,37,"fact that we
don't actually
have the","é que não
temos as
provas",0
4963,0x0A34F2,03,20,"evidence we
need.
 ","que
precisamos.
 ",0
4964,0x0A3507,03,48,"No big deal... I
can come up with
the evidence.","Sem problema...
Consigo arrumar
as provas.",0
4965,0x0A3538,03,42,"I don't know how
to get this
through your","Não sei como
enfiar isso
na sua",0
4966,0x0A3563,03,37,"thick skull but
we are
investigating","sua cabeça mas
estamos
investigando",0
4967,0x0A3589,03,39,"this guy. You
sound like HIS
LAWYER!!!","esse cara. Soa
como ADVOGADO
DELE!!!",0
4968,0x0A35B1,03,40,"Now shape up or
GHAN will want
to chat.","Endireite ou
GHAN vai
querer falar.",0
4969,0x0A35DA,03,47,"What do you say,
GIRT? I think we
have all the","O que diz,
GIRT? Acho que
temos tudo",0
4970,0x0A360A,03,31,"This is a
SHOCKING
revelation!","Esta é uma
revelação
CHOCANTE!",0
4971,0x0A362A,03,36,"To think that
an OFFICER OF
THE LAW","Pensar que um
OFICIAL DA
LEI",0
4972,0x0A364F,03,43,"could be
involved in such
NEFARIOUS PLOTS!","pudesse estar
em TRAMAS TÃO
VIS!",0
4973,0x0A367B,03,19,"Take him away.
 
 ","Levem ele.
 
 ",0
4974,0x0A368F,02,26,"Wh...what?
Really? Wow...","O...o quê?
Sério? Uau...",0
4975,0x0A36AA,02,19,"Thank you so
much!","Muito
obrigado!",0
4976,0x0A36BE,02,33,"You always were
the kindest cop!","Você sempre foi
o tira mais bom!",0
4977,0x0A36E0,02,9,DEAD END,BECO,0
4978,0x0A36EA,03,40,"Please don't do
this! I'll do
anything!","Por favor não!
Faço qualquer
coisa!",0
4979,0x0A3713,02,21,"Take this scum
away.","Levem essa
escória.",0
4980,0x0A3729,03,38,"So... GIRT, huh?
I've read your
file.","Então...
GIRT? Li sua
ficha.",0
4981,0x0A3750,03,45,"You couldn't even
keep a job at the
FACTORY?","Não conseguiu
nem ficar na
FÁBRICA?",0
4982,0x0A377E,03,50,"Wanted to be a COP
but didn't have
what it takes.","Queria ser TIRA
mas não tem o
que é preciso.",0
4983,0x0A37B1,02,31,"ERROR: UNEXPECTED
ROLE IN CH 1","ERRO: PAPEL
INESPERADO CAP 1",0
4984,0x0A37D1,03,52,"A member of MAWA
of course... Your
type always are.","Membro do MAWA,
claro... Seu
tipo sempre é.",0
4985,0x0A3806,03,36,"A VOLF party
member...
Interesting.","Do partido
VOLF...
Interessante.",0
4986,0x0A382B,03,37,"And GIRT... Are
you a drug addict?
 ","E GIRT...
Você é
viciado?",0
4987,0x0A3851,03,40,"I knew it. You
had this CAPSULE
on you.","Sabia. Tinha
esta CÁPSULA
com você.",0
4988,0x0A387A,03,25,"Do you sell
drugs too?
 ","Vende drogas
também?
 ",0
4989,0x0A3894,03,41,"So why did you
have this
CAPSULE on you?","Por que tinha
esta CÁPSULA
com você?",0
4990,0x0A38BE,03,25,"Are you a drug
dealer?
 ","É
traficante?
 ",0
4991,0x0A38D8,03,47,"You heard him,
boys. Quite an
easy confession.","Ouviram, rapazes.
Confissão bem
fácil.",0
4992,0x0A3908,03,30,"They don't get
much dumber.
 ","Não tem como
ser mais
burro.",0
4993,0x0A3927,03,43,"Alright... So
where did you
get the DRUGS?","Beleza... Onde
conseguiu as
DROGAS?",0
4994,0x0A3953,03,45,"DUO, huh? Well
we'll have to go
pick him up.","DUO? Bem, vamos
ter que pegar
ele.",0
4995,0x0A3981,03,46,"He'll be a good
suspect in our
HOMICIDE CASE.","Será bom
suspeito no caso
de HOMICÍDIO.",0
4996,0x0A39B0,03,39,"Now, now...
GIRT... We both
know these","Calma...
GIRT... Sabe
que essas",0
4997,0x0A39D8,03,38,"CAPSULES don't
appear out of
nowhere.","CÁPSULAS não
aparecem do
nada.",0
4998,0x0A39FF,03,34,"Maybe you found
it on the
ground?","Achou no
chão,
talvez?",0
4999,0x0A3A22,03,34,"The ground next
to the DEAD
BODY?","O chão ao lado
do CORPO
MORTO?",0
5000,0x0A3A45,03,39,"Interesting...
That makes this
CAPSULE","Interessante...
Isso faz dessa
CÁPSULA",0
5001,0x0A3A6D,03,40,"EVIDENCE in our
homicide
investigation.","PROVA da
investigação
de homicídio.",0
5002,0x0A3A96,03,48,"We will check to
see if it has
any FINGERPRINTS","Vamos checar se
tem DIGITAIS
além das suas",0
5003,0x0A3AC7,03,45,"besides yours...
It will lead to
the KILLER!","além das suas...
Vai levar ao
ASSASSINO!",0
5004,0x0A3AF5,03,40,"I'm getting
tired of all
your nonsense.","Já cansei
dessa sua
palhaçada.",0
5005,0x0A3B1E,03,34,"If you can't
give us
something we","Se não puder
nos dar
algo útil",0
5006,0x0A3B41,03,48,"can use, we can
just lock you up
for posession.","podemos te
prender só por
posse mesmo.",0
5007,0x0A3B72,03,35,"...and since the
VOLF party
won...","...e como o
partido VOLF
venceu...",0
5008,0x0A3B96,03,46,"we're authorized
to do MUCH worse
to you too.","podemos fazer
MUITO pior com
você também.",0
5009,0x0A3BC5,03,32,"so... are you a
DRUG DEALER!?
 ","então... é um
TRAFICANTE!?
 ",0
5010,0x0A3BE6,02,30,"You know how to
paint, right?","Sabe pintar,
né?",0
5011,0x0A3C05,02,29,"Modern art is
pretty simple.","Arte moderna
é simples.",0
5012,0x0A3C23,02,33,"You just dip the
brush in paint-","Molha o pincel
na tinta-",0
5013,0x0A3C45,02,19,"Press > to dip
it!","Aperte > p/
molhar",0
5014,0x0A3C59,03,44,"Now just use the
brush on the
canvas with >","Agora use o
pincel na tela
com o >",0
5015,0x0A3C86,03,36,"Let's see
your first
MASTERPIECE!!!","Veja sua
primeira
OBRA-PRIMA!!!",0
5016,0x0A3CAB,03,49,"You remember how
to do it, right?
Press > to dip","Lembra como
fazer, né? > pra
molhar o pincel",0
5017,0x0A3CDD,03,39,"your brush and
press > to apply
paint.","o pincel e >
pra aplicar
a tinta.",0
5018,0x0A3D05,03,41,"See if you can
make it exactly
the same.","Veja se
consegue deixar
igualzinho.",0
5019,0x0A3D2F,02,43,The idea is that this would be slave labor,,1
5020,0x0A3D5B,02,25,"You're all out
of paint!","Acabou a
tinta!",0
5021,0x0A3D75,02,26,"Get more from
the bucket.","Pegue mais
no balde.",0
5022,0x0A3D90,03,47,"Wow..Incredible.
It took less
than 15 minutes.","Uau..Incrível.
Menos de 15
minutos.",0
5023,0x0A3DC0,03,39,"These are
perfect for mass
production.","Perfeitas pra
produção em
massa.",0
5024,0x0A3DE8,03,44,"All we need to
do is set up
a sales funnel!","Só falta montar
um funil
de vendas!",0
5025,0x0A3E15,03,40,"Not the most
exciting thing
to watch...","Não é a coisa
mais legal
de ver...",0
5026,0x0A3E3E,03,48,"Press the D-PAD
KEYS when they
reach the CENTER","Aperte o D-PAD
quando chegar
ao CENTRO",0
5027,0x0A3E6F,02,4,Hit,Bom,0
5028,0x0A3E74,02,5,Miss,Erro,0
5029,0x0A3E7A,03,46,"Hey GIRT! Looks
like our big
spender is here.","Ei GIRT! Nosso
gastador
chegou.",0
5030,0x0A3EA9,03,24,"Hope he 
bites again.
 ","Que morda
de novo.
 ",0
5031,0x0A3EC2,03,38,"I wouldn't
talk to him if
I were you.","Eu não falaria
com ele se
fosse você.",0
5032,0x0A3EE9,02,16,When time is up,Quando o tempo,0
5033,0x0A3EFA,03,49,"Hey GIRT... It's
getting late. I
think I'm gonna","Ei GIRT... Tá
tarde. Vou
fechar a",0
5034,0x0A3F2C,03,36,"close up the
gallery for the
night.","galeria por
essa noite
então.",0
5035,0x0A3F51,03,39,"Hey it's your
big night!
Wander around","Ei é sua
grande noite!
Dá uma volta",0
5036,0x0A3F79,03,35,"and mingle!
Maybe more
people will","e socialize!
Mais gente
compraria",0
5037,0x0A3F9D,03,35,"buy art if
they've met the
artist.","arte se
conhecer o
artista.",0
5038,0x0A3FC1,02,25,"GHAN: You look
familiar.","GHAN: Cara
conhecida.",0
5039,0x0A3FDB,02,20,"Have we met
before?","A gente já
se viu?",0
5040,0x0A3FF0,02,14,"...OH, SORRY!",...DESCULPA!,0
5041,0x0A4001,03,27,"Ah, yes. I
remember you.
 ","Ah, sim. Te
lembro bem.
 ",0
5042,0x0A401D,03,39,"Step outside
with me. I have
something","Saia comigo.
Tenho algo a
esclarecer",0
5043,0x0A4045,03,28,"I need to
clarify
with you.","preciso
tirar com
você.",0
5044,0x0A4062,03,43,"I could have
sworn I've seen
you before...","Eu juraria
ter visto
você antes...",0
5045,0x0A408E,03,50,"Oh you must be the
artist! Your art
is exquisite.","Ah você é o
artista! Sua
arte é refinada.",0
5046,0x0A40C1,03,36,"I have a great
idea for a
painting.","Tenho uma boa
ideia pra um
quadro.",0
5047,0x0A40E6,03,28,"Maybe we can
collaborate?
 ","Quem sabe
colaboramos?
 ",0
5048,0x0A4103,03,26,"I can't pay you
though.
 ","Não posso te
pagar.
 ",0
5049,0x0A411E,02,37,"I like the art...
but I'm not sure I","Curti a arte...
mas não sei se",0
5050,0x0A4144,02,28,"approve of the
VANDALISM!!!","aprovo o
VANDALISMO!!!",0
5051,0x0A4161,02,35,"I think I could
make better art...","Acho que faria
arte melhor...",0
5052,0x0A4185,02,36,"It just looks like
paint splatters.","Parece só
respingos de tinta",0
5053,0x0A41AA,02,35,"I didn't know you
were the artist.","Não sabia que
era o artista.",0
5054,0x0A41CE,02,27,"Tip has free
drinks to get","Tip tem
bebida grátis",0
5055,0x0A41EA,02,29,"people to come
to your show.","pra trazer
gente ao show.",0
5056,0x0A4208,03,49,"Oh, you did the
art? Are you like
a REAL artist?","Ah, fez a arte?
É tipo um artista
de verdade?",0
5057,0x0A423A,03,52,"I'm just here for
the free beer. I
come every week.","Tô aqui pela
cerveja grátis.
Venho toda semana",0
5058,0x0A426F,03,41,"GIRT! You can't
ditch your own
art show!","GIRT! Não pode
sumir do
seu show!",0
5059,0x0A4299,03,35,"If you need me
to go get
something","Se precisar
que eu pegue
algo",0
5060,0x0A42BD,03,17,"let me know.
 
 ","me avise.
 
 ",0
5061,0x0A42CF,02,18,One week later...,Uma semana após,0
5062,0x0A42E2,02,32,"After the election
watch party.","Após a festa
da eleição.",0
5063,0x0A4303,02,9,VOLF win,VOLF vnc,0
5064,0x0A430D,03,50,"I'm trying to be
positive... It's
hard right now.","Tô tentando ser
positivo... Tá
difícil agora.",0
5065,0x0A4340,02,9,MAWA win,MAWA vnc,0
5066,0x0A434A,03,43,"I'm so happy we
have real
political power.","Que bom ter
poder político
de verdade.",0
5067,0x0A4376,03,35,"I hope there's not
a backlash...
 ","Tomara que não
venha reação...
 ",0
5068,0x0A439A,03,50,"I thought after
all of our effort
we would win...","Pensei que após
tanto esforço a
gente venceria.",0
5069,0x0A43CD,03,53,"After all we did
it would be hard
to imagine losing!","Após tudo que
fizemos era
difícil perder!",0
5070,0x0A4403,03,47,"This can not
stand... We have
to do something.","Isso não pode
ficar... Temos
que agir.",0
5071,0x0A4433,02,14,Rebel Fighter,Rebelde,0
5072,0x0A4442,03,48,"Wow, just to
think... JOEY is
the chancellor!!!","Uau, pensar
que o JOEY é
o CHANCELER!!!",0
5073,0x0A4473,03,44,"We couldn't have
done it without
you, GIRT!","Não daria pra
ter feito sem
você, GIRT!",0
5074,0x0A44A0,02,7,Hippie,Hippie,0
5075,0x0A44A8,03,44,"Hey thanks for
the help. The
union couldn't","Ei valeu pela
ajuda. SINDICATO
não venceria",0
5076,0x0A44D5,03,42,"have won this
without the
commune's help!","sem a ajuda
da comuna
não venceria!",0
5077,0x0A4500,03,48,"Where is TRAK?
He was supposed
to meet us here.","Cadê o TRAK?
Era pra ele
estar aqui.",0
5078,0x0A4531,03,35,"I have a bad
feeling about
this...","Mau
pressentimento
com isso...",0
5079,0x0A4555,03,41,"I'm sorry we
couldn't do more
to help...","Foi mal não
ter ajudado
mais...",0
5080,0x0A457F,03,41,"Our collective
still supports
the union!","Nosso coletivo
ainda apoia
o SINDICATO!",0
5081,0x0A45A9,03,43,"We tried so
hard... I wonder
what the VOLF","Demos duro...
O que o partido
VOLF vai",0
5082,0x0A45D5,03,40,"party will do
now that they
have power?","fazer agora
que tem o
poder?",0
5083,0x0A45FE,02,32,"Thanks so much
for helping out!","Muito obrigado
por ajudar!",0
5084,0x0A461F,02,33,"We couldn't have
won without the","Não daria pra
vencer sem a",0
5085,0x0A4641,02,19,"help of the
union!","ajuda do
sindicato",0
5086,0x0A4655,03,47,"We did it, GIRT!
Thanks so much
for your help!","Conseguimos,
GIRT! Muito
obrigado!",0
5087,0x0A4685,03,44,"You may not know
me... but my
name is TRAK.","Talvez não me
conheça... mas
sou o TRAK.",0
5088,0x0A46B2,03,43,"Now that the
Volf party won
they are going","Agora que o
VOLF venceu,
eles vão",0
